G,Name,U+,Style,Tags
,quarkus-plain-wordmark,e246,,
,quasar-plain,e247,,
,quasar-plain-wordmark,e248,,
,qwik-plain,e249,,
,qwik-plain-wordmark,e24a,,
,rabbitmq-original,e24b,,
,rabbitmq-plain-wordmark,e24c,,
,rails-plain,e24d,,
,rails-plain-wordmark,e24e,,
,railway-original,e24f,,
,railway-original-wordmark,e250,,
,rancher-original,e251,,
,rancher-plain-wordmark,e252,,
,raspberrypi-plain,e253,,
,raspberrypi-plain-wordmark,e254,,
,reach-plain,e255,,
,reactbootstrap-original,e256,,
,reactnavigation-original,e257,,
,react-original,e258,,
,react-original-wordmark,e259,,
,reactrouter-plain,e25a,,
,reactrouter-plain-wordmark,e25b,,
,readthedocs-original,e25c,,
,readthedocs-original-wordmark,e25d,,
,realm-plain,e25e,,
,realm-plain-wordmark,e25f,,
,rect-plain,e260,,
,redhat-plain,e261,,
,redhat-plain-wordmark,e262,,
,redis-plain,e263,,
,redis-plain-wordmark,e264,,
,redux-original,e265,,
,renpy-plain,e266,,
,replit-original,e267,,
,replit-plain-wordmark,e268,,
,rider-plain,e269,,
,rider-plain-wordmark,e26a,,
,rocksdb-plain,e26b,,
,rockylinux-original,e26c,,
,rockylinux-plain-wordmark,e26d,,
,rollup-plain,e26e,,
,rollup-plain-wordmark,e26f,,
,ros-original,e270,,
,ros-original-wordmark,e271,,
,r-plain,e272,,
,rspec-plain,e273,,
,rspec-plain-wordmark,e274,,
,rstudio-plain,e275,,
,rubymine-original-wordmark,e276,,
,rubymine-plain,e277,,
,rubymine-plain-wordmark,e278,,
,ruby-plain,e279,,
,ruby-plain-wordmark,e27a,,
,rust-original,e27b,,
,rxjs-plain,e27c,,
,safari-plain,e27d,,
,safari-plain-wordmark,e27e,,
,salesforce-plain,e27f,,
,sanity-plain,e280,,
,sass-original,e281,,
,scala-plain,e282,,
,scala-plain-wordmark,e283,,
,scalingo-plain,e284,,
,scalingo-plain-wordmark,e285,,
,scikitlearn-plain,e286,,
,sdl-plain,e287,,
,selenium-original,e288,,
,sema-original,e289,,
,sema-original-wordmark,e28a,,
,sentry-original,e28b,,
,sentry-original-wordmark,e28c,,
,sequelize-plain,e28d,,
,sequelize-plain-wordmark,e28e,,
,shopware-original,e28f,,
,shopware-original-wordmark,e290,,
,shotgrid-original-wordmark,e291,,
,shotgrid-plain,e292,,
,sketch-plain,e293,,
,sketch-plain-wordmark,e294,,
,slack-plain,e295,,
,slack-plain-wordmark,e296,,
,socketio-original,e297,,
,socketio-original-wordmark,e298,,
,solidity-plain,e299,,
,solidjs-plain,e29a,,
,solidjs-plain-wordmark,e29b,,
,sonarqube-original,e29c,,
,sonarqube-plain-wordmark,e29d,,
,sourcetree-original,e29e,,
,sourcetree-original-wordmark,e29f,,
,spack-plain,e2a0,,
,splunk-original-wordmark,e2a1,,
,spring-original,e2a2,,
,spring-original-wordmark,e2a3,,
,spss-plain,e2a4,,
,spyder-plain,e2a5,,
,spyder-plain-wordmark,e2a6,,
,sqlalchemy-plain,e2a7,,
,sqlalchemy-plain-wordmark,e2a8,,
,sqldeveloper-plain,e2a9,,
,sqlite-plain,e2aa,,
,sqlite-plain-wordmark,e2ab,,
,ssh-original,e2ac,,
,ssh-original-wordmark,e2ad,,
,stackoverflow-plain,e2ae,,
,stackoverflow-plain-wordmark,e2af,,
,stata-original-wordmark,e2b0,,
,storybook-plain,e2b1,,
,storybook-plain-wordmark,e2b2,,
,streamlit-plain,e2b3,,
,streamlit-plain-wordmark,e2b4,,
,stylus-original,e2b5,,
,subversion-original,e2b6,,
,subversion-plain-wordmark,e2b7,,
,supabase-plain,e2b8,,
,supabase-plain-wordmark,e2b9,,
,svelte-original-wordmark,e2ba,,
,svelte-plain,e2bb,,
,svelte-plain-wordmark,e2bc,,
,swagger-plain,e2bd,,
,swagger-plain-wordmark,e2be,,
,swift-plain,e2bf,,
,swift-plain-wordmark,e2c0,,
,swiper-original,e2c1,,
,symfony-original,e2c2,,
,symfony-original-wordmark,e2c3,,
,tailwindcss-original,e2c4,,
,tailwindcss-plain-wordmark,e2c5,,
,tauri-plain,e2c6,,
,tauri-plain-wordmark,e2c7,,
,tensorflow-original,e2c8,,
,tensorflow-original-wordmark,e2c9,,
,terraform-plain,e2ca,,
,terraform-plain-wordmark,e2cb,,
,tex-original,e2cc,,
,thealgorithms-plain,e2cd,,
,thealgorithms-plain-wordmark,e2ce,,
,threedsmax-plain,e2cf,,
,threejs-original,e2d0,,
